source,target,distance
博山区,平阴县,1.4168409171783523
博山区,广饶县,0.9963627703507628
博山区,庆云县,1.3489704904968416
博山区,张店区,0.35004452649805484
博山区,微山县,1.83891832222846
博山区,德城区,1.7243272735306068
博山区,惠民县,1.0535608427367156
博山区,成武县,2.5005878879943872
博山区,招远市,2.6596853442638535
博山区,文登区,4.215441024991613
博山区,新泰市,0.6644070032289711
博山区,无棣县,1.2681488399859473
博山区,昌乐县,1.0968901611615522
博山区,昌邑市,1.5994842021449838
博山区,曲阜市,1.2629687326931005
博山区,曹县,2.8550797486230497
博山区,李沧区,2.587732693251987
博山区,栖霞市,3.167820965998888
博山区,桓台县,0.5083846179137156
博山区,梁山县,1.8936932105185487
博山区,槐荫区,0.9032774320779008
博山区,武城县,1.9201857870085974
博山区,汶上县,1.566799986855323
博山区,沂南县,1.1236655856640667
博山区,沂水县,1.0436798795499356
博山区,沂源县,0.4906977886636229
博山区,河东区,1.5223126069620345
博山区,河口区,1.656371563878783
博山区,沾化区,1.2339299833044344
博山区,泗水县,1.0155735278933045
博山区,泰山区,0.7107842178427071
博山区,济阳区,0.8001035656603089
博山区,海阳市,3.3175014697498777
博山区,淄川区,0.18387842467217358
博山区,滕州市,1.5724544442634425
博山区,滨城区,0.9047287150905773
博山区,潍城区,1.191877617612228
博山区,牟平区,3.7671478138555448
博山区,牡丹区,2.738453991790862
博山区,环翠区,4.376676781752508
博山区,福山区,3.4850509841492907
博山区,禹城市,1.3599092131366506
博山区,章丘区,0.3909730071033151
博山区,罗庄区,1.5583158408233826
博山区,肥城市,1.188964380901512
博山区,胶州市,2.0863737665833093
博山区,芝罘区,3.652103875310412
博山区,茌平区,1.6050220650400524
博山区,荣成市,4.620084940259661
博山区,莒南县,1.6425430792801106
博山区,莒县,1.3402612526383193
博山区,莘县,2.2026752280932786
博山区,莱山区,3.7137267514824646
博山区,莱州市,2.2005602155447836
博山区,莱芜区,0.3358139794838373
博山区,莱西市,2.604352204590327
博山区,莱阳市,2.921735479763604
博山区,蒙阴县,0.7899259742884361
博山区,蓬莱区,3.21815598748849
博山区,薛城区,1.801174490781409
博山区,诸城市,1.5755744845696456
博山区,费县,1.2359784511675789
博山区,邹城市,1.404365002263049
博山区,邹平市,0.38536371165672956
博山区,郓城县,2.11353199980577
博山区,郯城县,1.9492955762258204
博山区,鄄城县,2.5260358007988657
博山区,金乡县,2.105093139030315
博山区,钢城区,0.43910256304177187
博山区,长清区,1.1058160878411158
博山区,阳信县,1.1796028033910153
博山区,阳谷县,2.101067622868782
博山区,青州市,0.6455584296736652
博山区,高唐县,1.6683625506141286
博山区,高密市,1.8679723624862539
博山区,高青县,1.172081243228947
博山区,鱼台县,1.926698225503548
博山区,黄岛区,2.4776990261960576
博山区,齐河县,1.1973546276574343
博山区,龙口市,2.854377325608991
即墨区,东平县,4.233518009285128
即墨区,东昌府区,4.586419427052225
即墨区,东明县,5.597401150416962
即墨区,东港区,1.5199864624071098
即墨区,东营区,2.181982410149644
即墨区,东阿县,4.314845519861869
即墨区,临朐县,2.0305063881861747
即墨区,临沭县,2.463586717604579
即墨区,临淄区,2.2760245996544217
即墨区,临清市,4.847307382411579
即墨区,临邑县,3.753607960333427
即墨区,乐陵市,3.6154938153740086
即墨区,乳山市,1.0635167762201492
即墨区,五莲县,1.5343259852651157
即墨区,任城区,4.10694360202648
即墨区,兖州区,3.8363651546879884
即墨区,兰山区,2.6221772460612116
即墨区,兰陵县,2.9856261746930075
即墨区,冠县,5.1174008526890695
即墨区,利津县,2.342973215661784
即墨区,单县,4.778725169799201
即墨区,博兴县,2.5181456559039783
即墨区,博山区,2.702112421454592
即墨区,即墨区,0.1
即墨区,历下区,3.4885172989660926
即墨区,历城区,3.5010663030033875
即墨区,台儿庄区,3.413228591556227
即墨区,周村区,2.7108802115182504
即墨区,商河县,3.455810021981662
即墨区,嘉祥县,4.351092524071888
即墨区,坊子区,1.3132899818515587
即墨区,垦利区,2.1623215197290193
即墨区,城阳区,0.2842414375124406
即墨区,夏津县,4.574595205356398
即墨区,天桥区,3.5783179685594284
即墨区,奎文区,1.418989281779837
即墨区,宁津县,3.982265337297003
即墨区,宁阳县,3.661669444628719
即墨区,安丘市,1.4574607620727629
即墨区,定陶区,5.181322846734971
即墨区,寒亭区,1.4297596474854266
即墨区,寿光市,1.7808663813182837
即墨区,山亭区,3.391005728859218
即墨区,岚山区,1.8375144163473476
即墨区,岱岳区,3.178231830553184
即墨区,峄城区,3.423719652668688
即墨区,崂山区,0.2843643035426224
即墨区,巨野县,4.5941998331604355
即墨区,市中区,3.5669985206296824
即墨区,市北区,0.4085070092305067
即墨区,市南区,0.4552608026443365
即墨区,平原县,4.156505094292004
即墨区,平度市,0.6804853777541555
即墨区,平邑县,3.0769142987528695
即墨区,平阴县,4.108141174366088
即墨区,广饶县,2.0581947069860838
即墨区,庆云县,3.367187203846792
即墨区,张店区,2.5630214850782798
即墨区,微山县,3.815963279562632
即墨区,德城区,4.258775246940003
即墨区,惠民县,3.2134177533187507
即墨区,成武县,4.912734790490669
即墨区,招远市,0.8610286446329967
即墨区,文登区,1.6083281911420273
即墨区,新泰市,2.999321370992529
即墨区,无棣县,3.205574105564011
即墨区,昌乐县,1.6079246405247858
即墨区,昌邑市,1.1684797527003945
即墨区,曲阜市,3.684103752487603
即墨区,曹县,5.282577289627207
即墨区,李沧区,0.31700550095910357
即墨区,栖霞市,0.9141128146441675
即墨区,桓台县,2.5978055356672605
即墨区,梁山县,4.515122404644024
即墨区,槐荫区,3.5958691613201226
即墨区,武城县,4.542722672433837
即墨区,汶上县,4.138260608987817
即墨区,沂南县,2.2903086199240574
即墨区,沂水县,2.0504548883099845
即墨区,沂源县,2.3661793140774465
即墨区,河东区,2.4696037440314704
即墨区,河口区,2.437200165883502
即墨区,沾化区,2.7179635065254177
即墨区,泗水县,3.3808645017369954
即墨区,泰山区,3.3650288492134486
即墨区,济阳区,3.3777387975282394
即墨区,海阳市,0.7144787391251889
即墨区,淄川区,2.598657008671438
即墨区,滕州市,3.6702286971453524
即墨区,滨城区,2.6975224993316873
即墨区,潍城区,1.5454885380581125
即墨区,牟平区,1.2642638802195036
即墨区,牡丹区,5.286011164447945
即墨区,环翠区,1.8353777949494798
即墨区,福山区,1.1674241339763298
即墨区,禹城市,4.0148588952251565
即墨区,章丘区,3.0353312825186047
即墨区,罗庄区,2.714451605151594
即墨区,肥城市,3.8422506811781263
即墨区,胶州市,0.6679900239242048
即墨区,芝罘区,1.3199515900822705
即墨区,茌平区,4.306044058019006
即墨区,荣成市,1.9849607816277768
即墨区,莒南县,2.1610697535874843
即墨区,莒县,1.942417235946096
即墨区,莘县,4.895175327451953
即墨区,莱山区,1.3089374878708575
即墨区,莱州市,0.982660939094468
即墨区,莱芜区,2.894226537453679
即墨区,莱西市,0.4045643455816744
即墨区,莱阳市,0.4399049701055421
即墨区,蒙阴县,2.7251296443191664
即墨区,蓬莱区,1.1909993051993997
即墨区,薛城区,3.7010116543862264
即墨区,诸城市,1.2745052281059681
即墨区,费县,2.856835006843244
即墨区,邹城市,3.7434205256133106
即墨区,邹平市,2.8434066861764418
即墨区,郓城县,4.699071028784646
即墨区,郯城县,2.877468051440271
即墨区,鄄城县,5.131863526367038
即墨区,金乡县,4.476104630088946
即墨区,钢城区,2.7804005571493247
即墨区,长清区,3.8071055322571508
即墨区,阳信县,3.20119252084151
即墨区,阳谷县,4.782062088039475
即墨区,青州市,2.0912357104913584
即墨区,高唐县,4.346146850253053
即墨区,高密市,0.8375993209427228
即墨区,高青县,1.8823958716575664
即墨区,鱼台县,4.183661355350073
即墨区,黄岛区,0.5714435135748851
即墨区,齐河县,3.8860739081390934
即墨区,龙口市,1.1352081543744537
历下区,东平县,0.9983369994561793
历下区,东昌府区,1.1250949022637815
历下区,东明县,2.4174205527700536
历下区,东港区,2.6889994108617365
历下区,东营区,1.682581606468016
历下区,东阿县,0.8930565307878832
历下区,临朐县,1.4924059907658374
历下区,临沭县,2.3512968390451436
历下区,临淄区,1.2418701187188939
历下区,临清市,1.3613597421670156
历下区,临邑县,0.6207234024640742
历下区,乐陵市,0.9830157648710274
历下区,乳山市,4.45161816508394
历下区,五莲县,2.320600082053636
历下区,任城区,1.348983596418121
历下区,兖州区,1.1369136574728786
历下区,兰山区,2.0419275129576593
历下区,兰陵县,2.064323676432487
历下区,冠县,1.6442241724536373
历下区,利津县,1.715129432537524
历下区,单县,2.1175614091570374
历下区,博兴县,1.156843956932172
历下区,博山区,0.7998803301126987
历下区,即墨区,3.4885172989660926
历下区,历下区,0.1
历下区,历城区,0.021750227997888626
历下区,台儿庄区,2.203979925526805
历下区,周村区,0.8038842949386286
历下区,商河县,0.6756713476683871
历下区,嘉祥县,1.4575552240130225
历下区,坊子区,2.1789270966810763
历下区,垦利区,1.9692248394676761
历下区,城阳区,3.294221558067148
历下区,夏津县,1.1168446978718358
历下区,天桥区,0.09003061596551774
历下区,奎文区,2.081705534071733
历下区,宁津县,1.0656137040951577
历下区,宁阳县,0.8540856911650289
历下区,安丘市,2.053134014740975
历下区,定陶区,2.192300084764916
历下区,寒亭区,2.150554341950654
历下区,寿光市,1.8103353517831051
历下区,山亭区,1.613565497119786
历下区,岚山区,2.722685416040338
历下区,岱岳区,0.5831420097951171
历下区,峄城区,1.9628839594183731
历下区,崂山区,3.5183913454584004
历下区,巨野县,1.6056459293640277
历下区,市中区,0.08091218017635501
历下区,市北区,3.3767003392552963
历下区,市南区,3.3340029271278318
历下区,平原县,0.7785954059212248
历下区,平度市,2.8670095181883375
历下区,平邑县,1.290258774318794
历下区,平阴县,0.726166258423177
历下区,广饶县,1.609374868575141
历下区,庆云县,1.179305309945735
历下区,张店区,0.9519258189319605
历下区,微山县,1.860291585311412
历下区,德城区,1.0143770068922968
历下区,惠民县,0.9304894179017072
历下区,成武县,2.0846132522337766
历下区,招远市,3.3737206947002547
历下区,文登区,4.969449691125153
历下区,新泰市,0.9618735790330126
历下区,无棣县,1.1998604522069187
历下区,昌乐县,1.8807635937529048
历下区,昌邑市,2.3578556775309574
历下区,曲阜市,1.0892276185379821
历下区,曹县,2.396934640611054
历下区,李沧区,3.3847227723222377
历下区,栖霞市,3.895219732851894
历下区,桓台县,0.985825368835998
历下区,梁山县,1.3074365354986857
历下区,槐荫区,0.10920704259272641
历下区,武城县,1.1394434966329576
历下区,汶上县,1.1032643392206047
历下区,沂南县,1.7821179846167297
历下区,沂水县,1.7814666680397053
历下区,沂源县,1.2466896239252678
历下区,河东区,2.1055934615300695
历下区,河口区,2.020683611478466
历下区,沾化区,1.475865483975394
历下区,泗水县,1.0260331563766556
历下区,泰山区,0.4707756176329595
历下区,济阳区,0.3422215528224482
历下区,海阳市,4.082360256910602
历下区,淄川区,0.8903443453338746
历下区,滕州市,1.5850247234636834
历下区,滨城区,1.185975272157816
历下区,潍城区,1.9550586365017808
历下区,牟平区,4.508480829661186
历下区,牡丹区,2.1798862957592724
历下区,环翠区,5.115176159901761
历下区,福山区,4.2069716787310485
历下区,禹城市,0.5725471760668898
历下区,章丘区,0.45975633591033066
历下区,罗庄区,2.0612644503570494
历下区,肥城市,0.6599681276342051
历下区,胶州市,2.8833631192981466
历下区,芝罘区,4.370306956928272
历下区,茌平区,0.8259083126589266
历下区,荣成市,5.377523138118727
历下区,莒南县,2.305911479365264
历下区,莒县,2.068761112915878
历下区,莘县,1.4709725486496124
历下区,莱山区,4.441029014333751
历下区,莱州市,2.91027393269481
历下区,莱芜区,0.7539730229845644
历下区,莱西市,3.365370169371183
历下区,莱阳市,3.6844475693133942
历下区,蒙阴县,1.2918521766552844
历下区,蓬莱区,3.913591509475228
历下区,薛城区,1.8807959766881261
历下区,诸城市,2.3737257567078784
历下区,费县,1.6641007190614487
历下区,邹城市,1.2664701047288762
历下区,邹平市,0.6946369283512447
历下区,郓城县,1.556378740235844
历下区,郯城县,2.424942860751111
历下区,鄄城县,1.9160788175443684
历下区,金乡县,1.773424068682754
历下区,钢城区,0.9535657308913134
历下区,长清区,0.34226490225113015
历下区,阳信县,1.0959395488654062
历下区,阳谷县,1.398619561253045
历下区,青州市,1.4014972427618104
历下区,高唐县,0.8685334424235985
历下区,高密市,2.659255729803899
历下区,高青县,1.8086946262317019
历下区,鱼台县,1.7243236891094706
历下区,黄岛区,3.2775695672518887
历下区,齐河县,0.39851296105454026
历下区,龙口市,3.537167887566688
历城区,东平县,1.0030267805937447
历城区,东昌府区,1.117632309729076
历城区,东明县,2.4185667540929274
历城区,东港区,2.707754412559643
历城区,东营区,1.6849234930824144
历城区,东阿县,0.8894748194232883
历城区,临朐县,1.5077164126159812
历城区,临沭县,2.3727162372922934
历城区,临淄区,1.2512326421324849
历城区,临清市,1.3477057674690576
历城区,临邑县,0.599674947101922
历城区,乐陵市,0.9654200159983446
历城区,乳山市,4.462046985992571
历城区,五莲县,2.338500182190917
历城区,任城区,1.3622160256423415
历城区,兖州区,1.1526071050917595
历城区,兰山区,2.063537940506126
历城区,兰陵县,2.086030728565855
历城区,冠县,1.6349460080383356
历城区,利津县,1.7147402998897772
历城区,单县,2.1285759518566283
历城区,博兴县,1.159961672372774
历城区,博山区,0.8152318694095574
历城区,即墨区,3.5010663030033875
历城区,历下区,0.021750227997888626
历城区,历城区,0.1
历城区,台儿庄区,2.2250323613217216
历城区,周村区,0.8123480630768166
历城区,商河县,0.6600453454182141
历城区,嘉祥县,1.467817370100879
历城区,坊子区,2.1908629669401107
历城区,垦利区,1.9697069229814088
历城区,城阳区,3.307834247301015
历城区,夏津县,1.1001328309453677
历城区,天桥区,0.07811034080229336
历城区,奎文区,2.09303810854935
历城区,宁津县,1.0446204468988318
历城区,宁阳县,0.8708625638752484
历城区,安丘市,2.0673268649741092
历城区,定陶区,2.197927928900406
历城区,寒亭区,2.1596758425905613
历城区,寿光市,1.818409336412255
历城区,山亭区,1.6342438285996472
历城区,岚山区,2.7426510026823028
历城区,岱岳区,0.6048875737937524
历城区,峄城区,1.9837171004545793
历城区,崂山区,3.5323293669305613
历城区,巨野县,1.6133295150089706
历城区,市中区,0.07594141244703607
历城区,市北区,3.391195124081043
历城区,市南区,3.3486770953272575
历城区,平原县,0.7583093095062418
历城区,平度市,2.877968947375375
历城区,平邑县,1.3118890340155165
历城区,平阴县,0.7262347108307332
历城区,广饶县,1.615023971007802
历城区,庆云县,1.1656692819477392
历城区,张店区,0.9608156427995139
历城区,微山县,1.8790898652022205
历城区,德城区,0.9929100721840871
历城区,惠民县,0.9197271725422124
历城区,成武县,2.09331718685374
历城区,招远市,3.3815063312927935
历城区,文登区,4.979175759250002
历城区,新泰市,0.983602656220134
历城区,无棣县,1.1886597471889524
历城区,昌乐县,1.8935122917309366
历城区,昌邑市,2.3685421089254652
历城区,曲阜市,1.1067375432288415
历城区,曹县,2.4038258025881603
历城区,李沧区,3.3987696295793013
历城区,栖霞市,3.9035390692797547
历城区,桓台县,0.9911077164785823
历城区,梁山县,1.311164793714067
历城区,槐荫区,0.10217832734063405
历城区,武城县,1.1205240162114047
历城区,汶上县,1.1129213193220102
历城区,沂南县,1.8026687430438912
历城区,沂水县,1.8005985047488784
历城区,沂源县,1.264780771136109
历城区,河东区,2.1269794465623293
历城区,河口区,2.0178105130961352
历城区,沾化区,1.471356104776664
历城区,泗水县,1.0464216496842034
历城区,泰山区,0.49170805272561646
历城区,济阳区,0.33076689866334186
历城区,海阳市,4.09296795931265
历城区,淄川区,0.9025190546978422
历城区,滕州市,1.6041184714703391
历城区,滨城区,1.184153835077707
历城区,潍城区,1.9663064571901308
历城区,牟平区,4.51746891135079
历城区,牡丹区,2.1831977015777135
历城区,环翠区,5.12390244959822
历城区,福山区,4.214919738869453
历城区,禹城市,0.5538072683553799
历城区,章丘区,0.4697151300089159
历城区,罗庄区,2.082964646354662
历城区,肥城市,0.670111934847666
历城区,胶州市,2.8974503521700976
历城区,芝罘区,4.378021194520265
历城区,茌平区,0.8166047530302254
历城区,荣成市,5.3874388775138415
历城区,莒南县,2.3266392319529796
历城区,莒县,2.0882752827734254
历城区,莘县,1.4655489878437016
历城区,莱山区,4.449220335810504
历城区,莱州市,2.9180567617416138
历城区,莱芜区,0.7743285340650995
历城区,莱西市,3.375850378404556
历城区,莱阳市,3.694972846003475
历城区,蒙阴县,1.3132603301959453
历城区,蓬莱区,3.9202855639416
历城区,薛城区,1.900322215882237
历城区,诸城市,2.3897851168901014
历城区,费县,1.6858496794113054
历城区,邹城市,1.2839871455903364
历城区,邹平市,0.7007805391840809
历城区,郓城县,1.5607877535078496
历城区,郯城县,2.4466929799419046
历城区,鄄城县,1.9174098426814732
历城区,金乡县,1.7851984936416747
历城区,钢城区,0.9742266448986341
历城区,长清区,0.33816830759528044
历城区,阳信县,1.084963020730616
历城区,阳谷县,1.39549019596749
历城区,青州市,1.41303206673499
历城区,高唐县,0.8532256502581624
历城区,高密市,2.672494836011563
历城区,高青县,1.8146724117324189
历城区,鱼台县,1.7393933182612222
历城区,黄岛区,3.2927427071402557
历城区,齐河县,0.38511026897045575
历城区,龙口市,3.5434105854757196
台儿庄区,东平县,1.9730578308765216
台儿庄区,东昌府区,2.576557545914459
台儿庄区,东明县,2.7417606760336724
台儿庄区,东港区,1.9316308721877504
台儿庄区,东营区,2.9706192836104472
台儿庄区,东阿县,2.3128392129017366
台儿庄区,临朐县,1.9527321641126754
台儿庄区,临沭县,0.9839174697072907
台儿庄区,临淄区,2.3258544591681227
台儿庄区,临清市,3.0349084010146563
台儿庄区,临邑县,2.8246973652090923
台儿庄区,乐陵市,3.1414976355781117
台儿庄区,乳山市,4.467521160792343
台儿庄区,五莲县,1.8933135584831406
台儿庄区,任城区,1.417340621101038
台儿庄区,兖州区,1.338478219062417
台儿庄区,兰山区,0.7956026530005627
台儿庄区,兰陵县,0.4318487548340287
台儿庄区,冠县,2.9900260115016035
台儿庄区,利津县,3.143972635083613
台儿庄区,单县,1.662838535461065
台儿庄区,博兴县,2.6095474290672067
台儿庄区,博山区,1.9362916566802926
台儿庄区,即墨区,3.413228591556227
台儿庄区,历下区,2.203979925526805
台儿庄区,历城区,2.2250323613217216
台儿庄区,台儿庄区,0.1
台儿庄区,周村区,2.2443805260548073
台儿庄区,商河县,2.814929809513175
台儿庄区,嘉祥县,1.6278061540047863
台儿庄区,坊子区,2.563256887923064
台儿庄区,垦利区,3.2843142887108514
台儿庄区,城阳区,3.131946178774836
台儿庄区,夏津县,2.9990769627892777
台儿庄区,天桥区,2.2429750214503197
台儿庄区,奎文区,2.5654121008859834
台儿庄区,宁津县,3.26957754261204
台儿庄区,宁阳县,1.4782167604108447
台儿庄区,安丘市,2.263309453017238
台儿庄区,定陶区,2.219895706538611
台儿庄区,寒亭区,2.801986122016855
台儿庄区,寿光市,2.68018016037331
台儿庄区,山亭区,0.6019169199178475
台儿庄区,岚山区,1.6805778316496867
台儿庄区,岱岳区,1.6506429523208639
台儿庄区,峄城区,0.25358158354332716
台儿庄区,崂山区,3.2648438273333853
台儿庄区,巨野县,1.8388440795779601
台儿庄区,市中区,2.214217463840631
台儿庄区,市北区,3.081427989748338
台儿庄区,市南区,3.024759107836519
台儿庄区,平原县,2.873785993323194
台儿庄区,平度市,3.1163279816601945
台儿庄区,平邑县,0.9476958828099521
台儿庄区,平阴县,2.1478883019899553
台儿庄区,广饶县,2.7277404412349235
台儿庄区,庆云县,3.2320866993328967
台儿庄区,张店区,2.261445157714034
台儿庄区,微山县,0.6525070769171539
台儿庄区,德城区,3.158822335374717
台儿庄区,惠民县,2.935421339841285
台儿庄区,成武县,1.8851035579836128
台儿庄区,招远市,3.82607364086365
台儿庄区,文登区,5.0063345922086535
台儿庄区,新泰市,1.3160465188158832
台儿庄区,无棣县,3.1789775872924033
台儿庄区,昌乐县,2.329130313266844
台儿庄区,昌邑市,2.793144017056649
台儿庄区,曲阜市,1.263102851563444
台儿庄区,曹县,2.207228662787228
台儿庄区,李沧区,3.1463093812518084
台儿庄区,栖霞市,4.2100612947397
台儿庄区,桓台县,2.4328726926855526
台儿庄区,梁山县,2.054416991745649
台儿庄区,槐荫区,2.225038722234867
台儿庄区,武城县,3.1263790586174465
台儿庄区,汶上县,1.7081623632114875
台儿庄区,沂南县,1.2287475224579698
台儿庄区,沂水县,1.5186163238579868
台儿庄区,沂源县,1.6670284084677431
台儿庄区,河东区,0.9441780396450675
台儿庄区,河口区,3.514559386960963
台儿庄区,沾化区,3.160601940474524
台儿庄区,泗水县,1.1883094784069088
台儿庄区,泰山区,1.733407739708353
台儿庄区,济阳区,2.468812283206259
台儿庄区,海阳市,4.12769883876591
台儿庄区,淄川区,2.0935758997398373
台儿庄区,滕州市,0.7719727316814251
台儿庄区,滨城区,2.836871565761668
台儿庄区,潍城区,2.503806650504012
台儿庄区,牟平区,4.67433074994341
台儿庄区,牡丹区,2.416571065230149
台儿庄区,环翠区,5.24661617551397
台儿庄区,福山区,4.516791013380986
台儿庄区,禹城市,2.6425838535884014
台儿庄区,章丘区,2.160408328557207
台儿庄区,罗庄区,0.7010325762905509
台儿庄区,肥城市,1.8335762697627416
台儿庄区,胶州市,2.7719586408673225
台儿庄区,芝罘区,4.683782506412645
台儿庄区,茌平区,2.5016614331187244
台儿庄区,荣成市,5.356013773507825
台儿庄区,莒南县,1.2598742864533414
台儿庄区,莒县,1.500459226636112
台儿庄区,莘县,2.6546077009785747
台儿庄区,莱山区,4.697762365775951
台儿庄区,莱州市,3.457498868634346
台儿庄区,莱芜区,1.6497683401552905
台儿庄区,莱西市,3.548146217640053
台儿庄区,莱阳市,3.802216679263032
台儿庄区,蒙阴县,1.1664510666155194
台儿庄区,蓬莱区,4.384718307597996
台儿庄区,薛城区,0.5248671124436539
台儿庄区,诸城市,2.196677084782188
台儿庄区,费县,0.7413695846677932
台儿庄区,邹城市,1.1341042114630229
台儿庄区,邹平市,2.3001315206267643
台儿庄区,郓城县,2.0688795850967856
台儿庄区,郯城县,0.6353799231503927
台儿庄区,鄄城县,2.4384345865844206
台儿庄区,金乡县,1.5085707893788751
台儿庄区,钢城区,1.4977009884023074
台儿庄区,长清区,2.2187204879991054
台儿庄区,阳信县,3.0821665425080305
台儿庄区,阳谷县,2.4857349682534067
台儿庄区,青州市,2.2388842309343717
台儿庄区,高唐县,2.749898485968437
台儿庄区,高密市,2.7218228744935233
台儿庄区,高青县,2.8266647279192103
台儿庄区,鱼台县,1.1703168039394054
台儿庄区,黄岛区,2.913933942245852
台儿庄区,齐河县,2.3977537752876215
台儿庄区,龙口市,4.105550509123301
周村区,东平县,1.7242664287742617
周村区,东昌府区,1.9287960792996355
周村区,东明县,3.164495638162694
周村区,东港区,2.1062930460932456
周村区,东营区,0.9390662930226988
周村区,东阿县,1.6876376830909323
周村区,临朐县,0.8079921963097603
周村区,临沭县,2.0391458387511263
周村区,临淄区,0.44080784625797337
周村区,临清市,2.142904749518616
周村区,临邑县,1.0806584226194915
周村区,乐陵市,1.1158924624389288
周村区,乳山市,3.653729370001707
周村区,五莲县,1.704084550033478
周村区,任城区,1.8903520167468177
周村区,兖州区,1.6198151598932067
周村区,兰山区,1.7994475534511023
周村区,兰陵县,1.962476380766717
周村区,冠县,2.447154971777414
周村区,利津县,1.0298325607108372
周村区,单县,2.685040398323427
周村区,博兴县,0.4285569034814376
周村区,博山区,0.3081989994501096
周村区,即墨区,2.7108802115182504
周村区,历下区,0.8038842949386286
周村区,历城区,0.8123480630768166
周村区,台儿庄区,2.2443805260548073
周村区,周村区,0.1
周村区,商河县,0.8421345916074316
周村区,嘉祥县,2.068362107527238
周村区,坊子区,1.3976518962123843
周村区,垦利区,1.2541854107718675
周村区,城阳区,2.53328286174277
周村区,夏津县,1.8637189020693439
周村区,天桥区,0.8903489554178244
周村区,奎文区,1.2936959207211658
周村区,宁津县,1.4127803133493582
周村区,宁阳县,1.3399405975401812
周村区,安丘市,1.3144747261565077
周村区,定陶区,2.875882290703892
周村区,寒亭区,1.3477436496439859
周村区,寿光市,1.0065643482097384
周村区,山亭区,1.7517322848654606
周村区,岚山区,2.220122863474072
周村区,岱岳区,0.7835692259457485
周村区,峄城区,2.049912919479997
周村区,崂山区,2.7624656493437527
周村区,巨野县,2.2643364080509722
周村区,市中区,0.8847764203390803
周村区,市北区,2.6324296741734927
周村区,市南区,2.593846306071082
周村区,平原县,1.451488206307778
周村区,平度市,2.0736488600358576
周村区,平邑县,1.3172387313876872
周村区,平阴县,1.5032419570336149
周村区,广饶县,0.8191459869854184
周村区,庆云县,1.0630702877889628
周村区,张店区,0.1494487261511381
周村区,微山县,2.12894838775704
周村区,德城区,1.5885847973120601
周村区,惠民县,0.7745091846602307
周村区,成武县,2.709395194217238
周村区,招远市,2.5701451919751364
周村区,文登区,4.168216231903479
周村区,新泰市,0.9613196545630647
周村区,无棣县,0.9705403162044629
周村区,昌乐县,1.1145952976685747
周村区,昌邑市,1.5630607040800617
周村区,曲阜市,1.5073651152803917
周村区,曹县,3.0537988924722157
周村区,李沧区,2.631369516334317
周村区,栖霞市,3.0913390042574758
周村区,桓台县,0.22700018603200994
周村区,梁山县,2.0362229760942454
周村区,槐荫区,0.9130228084777855
周村区,武城县,1.8378777753596487
周村区,汶上县,1.7462366057869971
周村区,沂南县,1.3880304723134396
周村区,沂水县,1.2655363440482656
周村区,沂源县,0.7315447756533259
周村区,河东区,1.8024283317980678
周村区,河口区,1.3850153711263198
周村区,沾化区,0.9329876420984864
周村区,泗水县,1.2856999652108654
周村区,泰山区,0.8875834794402945
周村区,济阳区,0.6722565176471529
周村区,海阳市,3.2856514114010253
周村区,淄川区,0.18731898536050648
周村区,滕州市,1.8579628722196677
周村区,滨城区,0.6014021669043098
周村区,潍城区,1.1667042253704416
周村区,牟平区,3.7052499556970924
周村区,牡丹区,2.9004914094539407
周村区,环翠区,4.311557956851031
周村区,福山区,3.403207977685286
周村区,禹城市,1.3041312120440354
周村区,章丘区,0.34655923050630194
周村区,罗庄区,1.8539898339464986
周村区,肥城市,1.3325671742798153
周村区,胶州市,2.1334189646626993
周村区,芝罘区,3.566782291575224
周村区,茌平区,1.62888730992814
周村区,荣成市,4.576995014989343
周村区,莒南县,1.8933991661689953
周村区,莒县,1.560054891244047
周村区,莘县,2.270595045102975
周村区,莱山区,3.6371503839157535
周村区,莱州市,2.106731402599469
周村区,莱芜区,0.6215408728346827
周村区,莱西市,2.5681733385228678
周村区,莱阳市,2.8873799485292913
周村区,蒙阴县,1.09577304560085
周村区,蓬莱区,3.1127079309944126
周村区,薛城区,2.097492206926632
周村区,诸城市,1.6817733570884887
周村区,费县,1.5421376337883244
周村区,邹城市,1.660867054155565
周村区,邹平市,0.13937760452476305
周村区,郓城县,2.2705419276426664
周村区,郯城县,2.2456032725107904
周村区,鄄城县,2.664779237660543
周村区,金乡县,2.3324113462513547
周村区,钢城区,0.7468419596842443
周村区,长清区,1.1428254257612875
周村区,阳信县,0.8869319724292372
周村区,阳谷县,2.18840594306787
周村区,青州市,0.6227399986469117
周村区,高唐县,1.638731160563117
周村区,高密市,1.8948411964988026
周村区,高青县,1.0142604213112334
周村区,鱼台县,2.1809717816540473
周村区,黄岛区,2.5494635081217587
周村区,齐河县,1.190569911471061
周村区,龙口市,2.738382439071788
商河县,东平县,1.6006237862231398
商河县,东昌府区,1.5207192808904244
商河县,东明县,2.942449098698232
商河县,东港区,2.9479721510701222
商河县,东营区,1.3783224597415562
商河县,东阿县,1.3841955520901805
商河县,临朐县,1.6491193672037725
商河县,临沭县,2.8064100760188038
商河县,临淄区,1.212213571188183
商河县,临清市,1.5633816409316363
商河县,临邑县,0.32990108103830884
商河县,乐陵市,0.32673552057803273
商河县,乳山市,4.327413260783766
商河县,五莲县,2.5462015696329954
商河县,任城区,2.018519065589886
商河县,兖州区,1.8125469919492456
